[3.083340,3.141593]
[1.839129,1.105557]
[2.023180,-1.235300]
[2.599927,-2.824428]
[1.646011,1.308249]
[1.057947,-1.038918]
[1.612309,-1.839918]
[2.365456,2.552917]
[1.806782,1.006481]
[1.705952,-1.550103]
[0.204018,2.880255]
[0.476976,-0.384438]
[0.430189,-1.833395]
[0.533859,2.182975]
[1.632642,2.129074]
[2.174668,-1.284539]
[0.333144,1.500671]
[1.204297,1.356068]
[1.926360,-1.805935]
[0.821341,1.347285]
[0.939614,2.068378]
[1.220083,1.392007]
[1.630432,-1.345727]
[1.487661,2.660796]
[1.984161,0.369514]
[0.577463,-2.098482]
[2.091029,-2.983282]
[0.920714,2.059318]
[0.439261,-1.110722]
[0.870434,-1.996930]
[0.908986,2.212032]
[0.717194,-1.036560]
[0.985167,-2.771791]
[0.760933,0.861700]
[1.482157,-0.122464]
[1.294642,-2.969881]
[0.868290,2.272770]
[1.519599,0.409044]
[0.835517,-0.993907]
[1.368492,2.977441]
[0.244226,3.039870]
[1.040415,0.966832]
[1.204734,-0.857733]
[1.676742,2.685611]
[0.816248,0.831319]
[2.158883,-1.112261]
[1.601750,2.684833]
[1.339884,0.288316]
[0.712037,-2.230135]
[0.277616,1.306888]
[0.352978,1.445441]
[0.602025,-1.074216]
[0.834085,2.747952]
[1.072453,0.112538]
[1.795862,-2.127323]
[1.734814,3.114190]
[0.995396,-2.027159]
[0.874240,2.265341]
[0.605922,1.926488]
[0.591123,0.321010]
[0.548789,-0.547801]
[1.041514,-2.584430]
[0.328670,-0.362017]
[0.049578,0.803276]
[0.125714,0.503925]
[0.492159,0.083070]
[0.568882,-1.989095]
[0.202436,-1.815561]
[1.029162,-2.408671]
[1.177072,0.573914]
[1.304813,-1.345477]
[0.723519,3.095719]
[0.416976,1.647949]
[0.862368,-0.224292]
[0.782381,-1.156517]
[1.365837,2.782384]
[0.627214,-2.084609]
[1.357585,2.866693]
[1.770586,1.757142]
[0.808209,0.035807]
[1.072333,-0.002475]
[1.642944,-1.989001]
[1.203136,1.422034]
[0.522686,-1.065809]
[1.324660,1.891345]
[1.213870,-2.151784]
[0.711693,0.652605]
[0.123312,-3.031892]
[0.075019,-0.437644]
[1.500895,-1.691934]
[0.647005,2.507864]
[0.215125,-0.405083]
[1.554801,2.131507]
[0.355187,-1.727789]
[1.314878,-2.116799]
[0.606060,-3.053492]
[0.832651,0.204268]
[2.262961,-1.689458]
[2.321897,2.776703]
[0.915996,-1.500182]
[1.156427,2.282179]
[1.146483,1.512509]
[1.199722,-0.235782]
[1.648906,-1.855663]
[0.577227,0.764545]
[1.754163,-2.584785]
[1.970175,1.141029]
[2.000383,-1.545878]
[2.840967,3.073486]
[2.542883,1.302545]
[1.165519,-0.388254]
[2.095677,-1.687299]
[1.441411,1.654244]
[1.719691,-2.044147]
[1.876460,2.585259]
[0.377986,-1.113637]
[2.340702,1.542049]
[0.910405,-1.277071]
[0.151123,0.982521]
[1.867585,-0.964169]
[1.141986,2.794914]
[1.321925,2.655820]
[0.663714,2.729089]
[1.346314,0.897066]
[0.550522,1.703649]
[1.761145,-3.095534]
[0.698229,-0.886652]
[1.119967,-2.441882]
[1.760217,-2.263048]
[0.617422,2.671572]
[0.208669,-2.348453]
[0.915215,1.716030]
[1.155222,-0.321427]
[1.496323,-2.733587]
[1.215705,0.464462]
[2.557995,-2.733362]
[1.060765,-0.709801]
[1.182849,1.055134]
[0.940003,-3.059633]
[0.746063,2.958776]
[2.601167,-1.213872]
[2.025087,2.626725]
[0.699371,2.277975]
[2.363756,0.574439]
[2.557827,-1.818483]
[1.488498,1.741578]
[1.001242,-1.287348]
[0.388032,2.558787]
[1.502787,2.779303]
[2.330335,0.573433]
[1.887627,-2.016685]
[1.234929,1.523090]
[1.003767,1.456283]
[0.936228,-1.878620]
[0.550840,0.252899]
[0.703252,-2.720197]
[2.060448,2.576377]
[1.011508,-0.925441]
[0.745376,-2.773545]
[1.534546,-0.613301]
[2.006603,-2.409446]
[2.010498,2.225968]
[1.094280,0.999657]
[0.778839,0.626476]
[0.739995,2.331992]
[0.393970,2.912257]
[1.415794,-2.370794]
[1.363883,2.819679]
[1.254074,1.190112]
[1.099826,0.176698]
[1.521209,2.570413]
[0.888678,2.669304]
[0.417548,1.180120]
[0.354051,-0.029449]
[1.282900,-1.089689]
[0.820351,-1.045768]
[1.538411,2.825521]
[1.014089,1.774199]
[2.841348,-0.000775]
[1.890474,-1.283878]
[1.833667,2.786037]
[1.339981,-0.104736]
[2.832371,-2.107876]
[3.205995,1.492095]
[2.903128,0.510735]
[3.548888,-0.634248]
[2.581833,2.822836]
[2.015198,1.264295]
[0.308168,-0.878947]
[0.244545,-0.548619]
[1.583198,1.593017]
[0.249110,-1.576923]
[1.017985,-1.545161]
[1.442073,0.866593]
[0.401817,0.118250]
[0.748743,-1.678686]
[1.791622,-2.682284]
[0.960891,0.768008]
[1.205274,-2.064077]
[0.891530,-1.517617]
[1.912987,1.753741]
[2.529319,-0.740622]
[2.317962,-2.607536]
[1.328438,2.515212]
[1.026949,0.533652]
[0.683236,-0.972769]
[1.263683,2.434372]
[1.102758,1.008082]
[1.417487,-2.410390]
[1.262882,2.320478]
[0.997563,-0.813830]
[1.601205,-2.243105]
[0.906147,0.045192]
[0.611311,2.151915]
[0.757037,0.896195]
[1.242401,-1.734392]
[0.518521,2.154691]
[1.715079,-0.329259]
[0.707141,-1.101889]
[1.164701,3.127741]
[2.053452,1.385469]
[1.300753,-0.551881]
[1.567061,-2.437867]
[1.371572,-2.996729]
[0.829797,0.854013]
[1.006770,-0.669764]
[0.397821,-2.926313]
[0.965980,1.684087]
[2.314405,0.351954]
[0.722340,-2.041945]
[0.753510,-1.847165]
[0.879720,2.254543]
[1.185782,2.173755]
[0.678809,-0.070271]
[0.479587,1.179189]
[0.898779,-2.982204]
[0.271234,-1.351305]
[0.605468,-2.655545]
[1.111621,-0.908983]
[0.620119,2.075597]
[1.119785,-2.555551]
[0.691158,2.113120]
[1.167020,-0.248149]
[0.830249,0.831817]
[1.483584,-1.280839]
[0.215268,-2.536093]
[0.921313,-3.092339]
[1.480885,1.523659]
[0.095633,-1.964022]
[0.834655,1.116577]
[0.813503,2.952983]
[1.978409,0.273071]
[2.210589,-1.950591]
[1.341553,2.415186]
[0.740788,-0.422691]
[0.216980,-1.540857]
[1.111403,-2.193927]
[0.711229,2.488161]
[1.538459,1.080844]
[1.100530,-1.175501]
[1.256751,-2.517094]
[1.750588,1.883811]
[1.449428,-0.770964]
[1.681116,-2.264703]
[1.099027,1.310382]
[1.005601,-2.027235]
[1.296340,1.334932]
[0.627287,-0.406696]
[1.067540,-1.225817]
[1.070169,-2.089803]
[1.554656,1.361465]
[0.418944,0.422873]
[1.065208,-2.145950]
[0.739597,0.483258]
[0.864932,1.703539]
[0.660631,-0.984415]
[0.972162,-2.873794]
[1.237297,1.363285]
[0.731436,-1.690374]
[1.213785,2.576396]
[0.577524,2.053106]
[0.786220,1.275060]
[1.262297,-1.595636]
[0.718375,-3.107510]
[0.531214,-0.676667]
[1.438590,-2.655983]
[0.779288,1.033240]
[1.538029,-0.040223]
[1.356134,-2.523814]
[0.279115,1.696445]
[0.651277,-1.157673]
[0.687896,0.456453]
[0.816989,-2.916005]
[0.804437,0.911502]
[1.176355,-2.287178]
[0.804421,1.290036]
[0.519878,-0.431771]
[1.271377,-1.731147]
[1.118105,2.747945]
[0.975866,0.306665]
[0.318569,2.995591]
[1.957375,1.136445]
[1.448471,-0.661131]
[0.571566,-2.723710]
[0.215054,3.133355]
[0.775190,2.418293]
[1.539332,-0.192620]
[1.317870,2.954502]
[0.288802,0.037885]
[0.971729,-1.561831]
[1.491864,0.343476]
[0.979969,-2.688118]
[0.276127,-0.984478]
[0.995757,3.117942]
[0.210052,-2.873319]
[0.265867,-3.078373]
[0.787318,1.089760]
[1.497945,-1.860827]
[0.207068,-1.521674]
[1.533709,-1.392016]
[1.565012,-2.745616]
[1.174742,1.093173]
[1.378702,-0.785897]
[1.278225,2.808078]
[2.175808,0.998511]
[1.062068,-1.684524]
[1.008704,-2.579915]
[0.450726,1.651800]
[0.807417,-0.147500]
[1.743008,2.858426]
[0.713996,0.918824]
[1.782671,-0.319251]
[0.853546,2.816232]
[0.961618,-1.133193]
[2.003198,-2.179404]
[1.726934,2.262158]
[1.450941,1.128337]
[2.149639,-0.432662]
[2.485079,-2.260935]
[1.806996,2.397555]
[1.563548,-0.640344]
[0.622745,-3.137749]
[0.582833,2.755427]
[0.697255,-1.889830]
[0.186177,0.948695]
[1.292646,2.042828]
[1.955110,0.291140]
[1.745332,-1.686780]
[1.642005,-2.174632]
[2.222632,2.031546]
[0.508787,0.991685]
[1.040518,-2.117787]
[1.461184,-1.133331]
[0.884489,2.522064]
[2.723827,-0.275146]
[2.586166,-2.708571]
[1.087576,3.077200]
[0.703784,1.092229]
[0.440948,-0.913987]
[1.628260,2.360644]
[2.359316,-0.940305]
[0.665430,1.543794]
[0.381686,2.513691]
[1.441978,2.965393]
[1.434694,-0.837784]
[2.019791,2.969905]
[1.952536,2.193735]
[1.247627,0.280275]
[2.028442,-1.471158]
[1.234406,1.452772]
[1.855729,-0.712382]
[3.287879,-2.844406]
[0.623046,1.800213]
[1.283221,1.737271]
[0.647734,1.572820]
[0.998002,-1.076422]
[0.087439,-2.945019]
[1.537132,-0.610705]
[2.927056,-2.792811]
[2.143291,2.394401]
[0.346273,1.641828]
[1.292969,0.665805]
[2.084408,-2.738794]
[0.443524,0.219862]
[0.368161,-1.815327]
[0.430125,-1.070045]
[2.010368,-2.227067]
[1.629119,2.284031]
[1.408096,1.424249]
[0.950536,0.558048]
[3.050736,-1.738035]
[0.642524,1.976142]
[1.293619,2.729417]
[0.911501,-1.638905]
[1.426931,-1.151096]
[2.173075,1.930574]
[0.943983,-3.093605]
[1.679255,-0.825622]
[0.385166,-0.627857]
[1.111830,3.100341]
[1.455629,1.282777]
[1.218107,-1.295825]
[0.859836,1.977088]
[0.577808,-2.949593]
[1.493312,0.983514]
[1.967871,-1.705754]
[1.316309,2.555564]
[1.990669,1.038956]
[1.079635,-1.241734]
[1.011199,2.512408]
[0.468964,2.211092]
[0.906514,-2.645422]
[2.079649,0.833715]
[1.263131,-1.910649]
[1.387657,-2.765686]
[1.935592,2.929008]
[1.540358,0.391634]
[1.358183,-1.896559]
[1.424110,-2.829255]
[1.898307,1.704614]
[1.804188,-0.874137]
[1.021077,2.964835]
[0.922828,2.844547]
[0.596299,-2.696168]
[1.127861,-1.835080]
[1.421753,2.032481]
[0.484763,-0.725313]
[0.874035,1.441462]
[0.430961,2.381414]
[1.509318,-2.563295]
[0.416435,-1.117230]
[0.961289,1.985854]
[1.061499,1.705313]
[0.948925,-0.160386]
[1.216760,2.994274]
[1.979003,0.353280]
[1.047597,-0.149609]
[0.871912,-2.552917]
[1.115407,-0.783822]
[0.759863,2.544314]
[2.462223,0.875044]
[2.592152,-0.147335]
[0.645429,-2.944278]
[1.907119,-3.081323]
[1.751614,0.301649]
[0.075404,-1.203741]
[0.568477,1.704607]
[0.787390,-0.782261]
[0.210082,0.932276]
[0.940746,-1.556447]
[1.059410,2.446760]
[0.562445,2.830653]
[0.271832,0.586819]
[0.447066,-2.223754]
[0.799573,0.607422]
[0.474540,-2.100009]
[0.869672,-0.755332]
[1.021930,0.582984]
[1.631724,-1.508445]
[1.464316,-2.262973]
[1.087729,2.294619]
[1.256215,0.330551]
[1.345057,-0.725293]
[1.376380,-2.592854]
[1.974752,2.539913]
[0.476321,0.803681]
[2.523679,-2.601699]
[1.153046,1.353908]
[1.082809,-0.286849]
[1.735187,-2.189387]
[1.877574,1.692118]
[0.700272,1.288748]
[1.306196,-1.557074]
[2.133332,2.446502]
[1.845166,-0.276293]
[1.499375,-2.255663]
[1.248765,1.258663]
[1.439179,2.535897]
[2.302556,-0.157010]
[1.751471,-2.269257]
[0.461932,-3.060215]
[1.356571,0.557396]
[1.073028,-1.464600]
[0.811899,-2.770031]
[1.623353,1.614274]
[1.346212,-0.229866]
[0.537473,-2.873630]
[1.181892,2.013806]
[1.054863,-1.035564]
[1.398518,-3.125646]
[1.764611,1.922390]
[1.975744,-0.123791]
[1.626130,-2.490816]
[1.055733,2.664482]
[1.104953,0.172617]
[1.556759,-1.232540]
[1.063111,3.101967]
[1.744637,0.657772]
[1.150361,-1.880559]
[1.107189,2.591989]
[1.533940,0.570605]
[0.488025,-2.064938]
[1.177545,-2.071166]
[0.441489,-3.077122]
[0.470980,-2.327907]
[0.948876,-2.891596]
[1.375495,1.105203]
[0.669341,2.838284]
[0.596828,-1.207362]
[1.816492,-2.308271]
[2.019846,2.428084]
[1.362172,-0.275858]
[1.104242,-1.925034]
[0.828402,2.277114]
[1.015827,-0.358231]
[0.693001,-2.061879]
[0.828607,2.353526]
[0.527587,2.288832]
[1.534144,-0.891698]
[1.082188,-3.108676]
[0.223910,-2.669129]
[0.227881,1.294042]
[0.515720,-2.677423]
[0.605333,2.385618]
[1.911831,-0.492129]
[1.781762,2.872004]
[1.143785,-0.721840]
[1.561923,-0.912573]
[2.355038,2.416027]
[0.460078,0.140893]
[0.595097,-1.432768]
[0.412263,1.992699]
[0.947087,2.214944]
[1.973297,-0.848417]
[2.072183,3.086232]
[1.749235,1.216506]
[1.183935,-1.982004]
[1.331678,2.256668]
[0.397867,1.277545]
[1.671123,-1.259240]
[1.499328,2.239736]
[0.405893,1.129001]
[0.412346,-2.125515]
[0.548105,2.601185]
[0.670592,0.926466]
[0.800117,-0.779202]
[1.210593,2.933847]
[1.591809,-0.428208]
[1.041707,-2.806731]
[0.692270,0.931715]
[0.715542,0.858831]
[1.285975,-1.502487]
[0.523282,2.441048]
[0.798323,0.101239]
[1.280872,-2.181463]
[0.551713,1.901010]
[0.812112,-1.013736]
[1.005846,2.367304]
[0.763929,1.348939]
[0.996884,-0.472645]
[0.076701,0.001109]
[0.783711,-0.199623]
[2.424624,-2.734823]
[1.061917,2.402675]
[0.607355,0.324662]
[0.209544,1.533792]
[0.871281,-2.075630]
[1.084235,0.524736]
[0.612238,-2.807240]
[0.169577,1.388841]
[1.432485,2.329273]
[0.747465,0.725670]
[1.536321,-2.212121]
[1.939546,2.073052]
[0.098761,-0.196746]
[0.980225,-1.262449]
[1.167187,-1.846161]
[0.271955,0.427148]
[0.759452,-2.280017]
[0.204653,-1.697271]
[1.129493,2.161810]
[2.461818,0.575449]
[1.739758,-1.547630]
[2.359418,3.083224]
[0.850983,0.641333]
[1.065214,-0.585852]
[1.480547,2.659433]
[2.033907,2.178253]
[1.346084,-0.350570]
[0.026769,0.238919]
[0.434713,1.166308]
[1.749323,-1.920770]
[0.865170,3.037920]
[1.030458,1.847249]
[0.851970,0.896355]
[0.806630,-1.600382]
[1.477287,-2.145316]
[0.487886,2.798275]
[1.251225,1.379260]
[1.118537,-0.999528]
[1.666043,-1.785416]
[1.169984,-3.012282]
[1.811344,1.353703]
[2.198699,-0.081945]
[0.221952,-2.734980]
[1.339681,-1.815764]
[1.471213,2.660974]
[0.620846,0.903434]
[1.902772,2.776446]
[3.000430,-0.151145]
[2.819139,-2.513651]
[2.067524,1.216275]
[1.040744,-0.055687]
[0.706292,-1.627246]
[2.097094,-2.738217]
[1.192513,1.112389]
[2.000557,2.718702]
[1.669353,-1.111683]
[0.145604,2.309574]
[0.685971,-1.239915]
[1.517576,-2.846729]
[0.866628,-1.912125]
[1.138420,1.936095]
[0.807856,0.655843]
[1.123045,-2.473630]
[0.716843,-2.984464]
[1.542363,0.303902]
[1.727465,-0.761744]
[2.921952,-2.738965]
[1.000990,0.792674]
[1.384810,0.318685]
[2.330654,3.058895]
[1.016809,1.085345]
[2.034957,-1.280899]
[0.513977,0.803626]
[1.832130,-1.652797]
[2.808859,2.633719]
[1.285413,1.189254]
[0.825429,0.201930]
[0.668788,-1.606602]
[0.971267,2.819033]
[0.645538,1.560721]
[1.373306,-0.255822]
[0.786405,-2.509457]
[0.450455,-2.218856]
[1.685198,2.648543]
[1.485468,1.676496]
[1.958076,-0.674377]
[1.562001,-2.674191]
[1.016924,2.011883]
[0.925493,-1.809186]
[0.129653,-0.414265]
[0.995385,1.583394]
[1.052783,2.182721]
[1.507721,-2.335077]
[1.732694,0.825942]
[0.758040,-1.893996]
[1.076643,2.955233]
[1.155079,1.344928]
[1.029399,-2.537491]
[1.557794,1.883862]
[1.111305,0.141010]
[1.595146,-2.002874]
[1.388573,1.857381]
[0.183440,-2.219090]
[0.355071,2.536112]
[0.792878,-1.500323]
[0.438357,0.939260]
[2.169271,-2.652478]
[0.800689,-0.008226]
[0.870920,0.329900]
[2.211164,-2.677530]
[1.780269,-2.583493]
[1.150806,1.146939]
[0.903733,-1.691119]
[0.444951,-1.083515]
[1.171864,2.793206]
[0.157212,-2.001067]
[0.959855,-2.880000]
[0.099388,1.002891]
[1.347943,3.052572]
[1.053329,-1.227352]
[0.730435,1.370237]
[0.977447,2.494323]
[0.138128,-1.959160]
[0.694454,2.018114]
[0.909000,-1.029985]
[0.858260,-1.521272]
[1.173717,2.254012]
[1.411818,-3.116389]
[1.710475,0.164852]
[0.856566,-2.364864]
[1.062783,2.192320]
[1.247434,-0.158856]
[1.742562,-1.810268]
[1.533099,1.469373]
[0.653680,0.206241]
[1.667270,0.693605]
[1.109325,1.640656]
[1.526538,0.929118]
[1.845704,-1.390768]
[2.147970,2.105298]
[1.739922,0.383420]
[0.073105,2.892270]
[1.121700,-0.947402]
[0.884714,-1.329932]
[1.378734,1.807165]
[0.420231,1.741520]
[0.601332,-0.270672]
[1.406135,-1.996363]
[0.218380,-0.425325]
[1.226648,-0.698552]
[0.991324,-3.115912]
[0.811609,1.027404]
[0.875947,-0.861532]
[1.358508,-1.695996]
[1.853198,-1.676730]
[1.695159,2.242095]
[2.522930,0.834214]
[1.171638,-0.442947]
[1.898859,-2.275769]
[1.076222,2.167835]
[1.705031,-0.511969]
[2.340639,-2.564093]
[1.294491,1.332047]
[0.543128,1.275006]
[1.005518,-2.131274]
[1.257459,2.034165]
[1.104334,-0.679537]
[0.291363,2.044276]
[0.585638,-1.210437]
[1.672148,0.964198]
[2.204203,-2.831123]
[1.630181,0.742213]
[1.005753,-2.863816]
[1.262540,0.668233]
[1.443641,-0.481442]
[1.560987,-3.032698]
[0.665671,-0.140930]
[0.211661,2.394862]
[0.911052,2.427587]
[0.562641,-0.204377]
[0.160901,2.882859]
[2.620122,-2.944914]
[1.529491,0.688011]
[1.233173,-0.689677]
[2.525482,-2.427450]
[2.035361,2.220261]
[1.650580,-0.100789]
[2.305201,-2.110439]
[1.585479,2.757508]
[1.519976,0.644237]
[1.592662,-1.654701]
[1.694973,2.772617]
[1.382724,0.946452]
[0.385524,-2.922628]
[0.989417,-3.017211]
[2.113531,1.375490]
[1.770949,-1.450840]
[0.646413,1.981051]
[0.521868,-2.932878]
[1.154508,-0.925726]
[2.315924,-2.417708]
[2.023217,1.538299]
[0.813295,0.589821]
[1.673975,-1.379935]
[0.975060,-2.640223]
[1.364579,-2.438712]
[0.645077,-2.220625]
[0.511230,3.024299]
[0.868347,1.705060]
[1.192167,-0.405396]
[1.992389,-2.150304]
[1.527866,1.843764]
[1.694743,-0.048931]
[1.049178,-2.304377]
[0.803324,-2.978654]
[0.336951,2.189012]
[0.609996,-0.078618]
[0.285683,1.975897]
[0.269752,0.995766]
[1.143805,-0.954129]
[0.988098,2.181330]
[1.100362,-0.900204]
[1.702435,-1.749996]
[2.474008,2.460658]
[1.767091,0.354375]
[3.184879,-2.041444]
[2.062270,1.738933]
[0.837927,0.176534]
[1.034181,-2.116395]
[1.464116,3.133568]
[1.485346,1.554389]
[1.743117,-1.426740]
[1.775658,2.072013]
[0.533316,0.799592]
[1.756635,-1.564993]
[0.923092,2.155665]
[1.111566,0.523369]
[0.981654,-2.689879]
[0.357248,3.007526]
[0.234167,2.013970]
[0.882518,0.101024]
[1.366129,-2.569671]
[0.527090,0.442708]
[0.810593,-2.146740]
[1.066393,1.535917]
[0.593379,0.700489]
[1.240718,-0.146567]
[1.646511,-3.015193]
[1.521343,1.739643]
[0.858749,-0.526106]
[0.655807,2.911146]
[0.779756,-2.630993]
[0.625743,-3.110181]
[0.263163,1.797160]
[0.534575,-2.400590]
[0.759742,1.384837]
[0.652609,-1.224713]
[1.932425,-2.782461]
[0.730433,-0.512141]
[0.998997,2.242684]
[0.761580,2.203855]
[0.975316,-1.024843]
[1.456369,1.618997]
[1.167861,-1.769138]
[0.574272,-1.117252]
[1.059367,2.410443]
[0.473460,1.339006]
[1.030323,-1.951039]
[1.325657,2.474145]
[0.307874,-1.488903]
[0.594402,-2.602119]
[0.668052,-0.366721]
[0.538379,0.158564]
[1.125673,-2.093330]
[1.902917,2.616492]
[1.630374,1.097429]
[1.432469,-0.384407]
[0.858210,3.049355]
[1.758976,2.384145]
[1.171878,-1.372631]
[1.463856,-2.515660]
[1.760939,1.566510]
[0.232468,0.005811]
[0.997698,-2.899263]
[0.576601,1.668093]
[0.187119,3.048088]
[0.839321,2.661036]
[0.764740,-1.889407]
[1.669127,-2.930191]
[1.963521,1.414724]
[0.763760,0.942881]
[1.596826,-1.166676]
[1.754398,-2.451063]
[1.381669,1.315739]
[1.507150,-0.978669]
[1.291206,-2.754400]
[0.667006,-2.879058]
[0.645319,1.367699]
[1.096348,-0.223094]
[0.939515,1.750002]
[2.015469,-1.058479]
[2.138720,-2.640901]
[1.712709,1.076916]
[2.409858,2.602316]
[1.111148,0.124169]
[2.035862,-1.895886]
[1.908263,1.203697]
[0.379059,0.807477]
[0.109615,0.300168]
[2.730771,-2.407058]
[1.963652,1.318510]
[2.439263,2.232083]
[1.989425,-0.790092]
[0.383856,-2.022330]
[1.290824,-0.266300]
[1.601745,3.112585]
[1.454865,-0.418085]
[1.038928,-2.839322]
[1.842327,1.771509]
[0.233409,1.631469]
[1.796920,-2.460173]
[1.060241,0.918556]
[1.174178,-0.430113]
[2.110030,-2.956236]
[0.475578,-0.079103]
[1.200470,1.069097]
[1.052970,2.889220]
[1.635184,2.910493]
[3.084994,0.058910]
[1.550710,-2.279209]
[0.113427,0.267765]
[0.753393,2.587673]
[0.885802,0.951599]
[0.503744,0.562670]
[0.550075,0.101419]
[0.607566,2.546216]
[0.313470,0.995626]
[0.532401,2.914241]
[1.158142,2.434970]
[0.312510,-1.784396]
[0.206504,-2.625347]
[0.859376,2.669965]
[0.867367,-1.446474]
[0.235835,0.453482]
[1.420060,2.498455]
[1.803877,-1.617330]
[1.212369,2.910965]
[1.190924,0.013224]
[1.048268,-2.654707]
[2.008018,-3.118631]
[0.758213,0.297654]
[0.844038,-1.323451]
[1.203348,-2.113871]
[1.610200,-1.717715]
[1.533773,2.954240]
[1.232979,0.168029]
[0.872146,1.982417]
[1.020201,0.000742]
[0.683398,2.590317]
[1.372235,-2.042886]
[0.974297,1.362968]
[0.776310,-2.183819]
[1.964108,0.249299]
[1.212475,-2.107438]
[1.185061,-2.725813]
[1.619436,0.713218]
[1.437618,-2.541127]
[1.236189,-2.127088]
[0.566666,-0.927203]
[0.956670,-2.364561]
[0.401914,1.887594]
[1.178768,-2.575142]
[0.782375,2.573517]
[0.420636,-2.448469]
[0.506658,-2.375363]
[0.779471,0.607199]
[0.948981,2.190130]
[1.100115,0.782432]
[1.105542,-0.113526]
[2.969971,-2.328344]
[1.487088,1.488209]
[1.987533,0.966014]
[1.925757,-1.206396]
[0.726365,-2.589190]
[0.559372,1.184999]
[0.969934,-1.655006]
[1.244713,0.740796]
[0.497153,-1.017994]
[1.556655,-1.706201]
[1.240305,0.467269]
[1.322989,0.983591]
[2.533928,-0.836319]
[2.197924,2.461645]
[0.755028,1.339070]
[0.713987,-0.416434]
[0.961450,-1.161223]
[1.593562,1.460172]
[0.587130,1.163374]
[0.549366,-2.391398]
[0.378627,0.240645]
[1.333773,-1.135418]
[2.456495,2.673350]
[1.211525,1.511048]
[0.727925,-0.600869]
[0.856296,-0.590218]
[1.417926,-1.557809]
[0.678645,-1.355942]
[2.077263,1.603517]
[0.591895,-2.090849]
[1.156261,-1.876052]
[0.715030,-1.176231]
[0.974271,-0.913946]
[1.643912,2.416791]
[1.165922,0.839618]
[1.899236,-1.899261]
[2.029723,1.879483]
[0.623506,0.502499]
[1.065654,0.817363]
[1.733307,-2.582979]
[1.341290,1.335736]
[0.433186,-2.526407]
[0.347551,-1.590266]
[1.293257,2.838193]
[0.759100,0.676658]
[1.287978,-0.192956]
[1.307025,-2.218220]
[0.437214,2.641375]
[0.777848,-2.027223]
[1.174742,1.346299]
[0.595462,-0.666301]
[1.558532,2.762677]
[1.802160,0.381590]
[0.583857,-2.882217]
[1.588791,-2.736724]
[0.746433,-1.591768]
[1.403714,1.336076]
[0.687005,2.763016]
[0.584518,-0.689326]
[1.318507,2.945241]
[0.128004,-0.115542]
[1.122188,-0.284033]
[1.389961,-2.151360]
[1.227374,2.984042]
[1.030422,-0.641684]
[1.587488,-0.813750]
[1.838238,-2.994251]
[0.837784,1.491771]
[0.715520,-0.158689]
[1.597573,-2.540034]
[1.245536,0.940390]
[1.969926,-2.541030]
[0.394178,-3.049037]
[0.933465,1.490913]
[0.436612,-1.224512]
[0.785654,-2.688272]
[0.740659,-0.033550]
[1.146500,2.935625]
[1.378636,-2.091248]
[1.774811,1.516309]
[1.156629,-0.279071]
[1.613983,-2.442213]
[0.543651,1.113890]
[0.641208,-2.752494]
[1.067890,-2.175437]
[0.750834,-1.674259]
[0.430103,2.275934]
[1.358206,-1.902250]
[0.541857,0.764412]
[0.554517,-2.717878]
[0.921013,-0.427004]
[1.381929,2.760697]
[0.894229,1.241076]
[1.135296,-1.785346]
[0.820469,2.115751]
[0.867977,-0.206611]
[1.809973,-2.885439]
[0.356763,1.139728]
[1.193302,0.336263]
[1.791065,-1.496688]
[1.916283,-2.814088]
[2.131056,1.803623]
[0.998519,-0.523601]
[1.488277,-2.375940]
[1.782169,0.796666]
[0.882841,-0.977832]
[1.361939,-2.701371]
[1.522090,1.967916]
[0.658220,2.959993]
[1.194416,-0.998115]
[1.070247,2.106699]
[1.270366,1.803900]
[1.809371,-1.272736]
[0.914987,1.835639]
[1.357926,0.270134]
[0.844242,-1.994192]
[1.198866,2.719458]
[0.457791,2.529541]
[0.964220,1.384080]
[1.905638,-0.421518]
[1.182319,3.063353]
[0.618641,-1.481392]
[0.794367,1.352284]
[0.537675,-1.132885]
[1.330199,2.818476]
[0.570099,1.000333]
[0.568581,-2.892692]
[1.231289,-2.895665]
[1.127639,1.288104]
[0.406366,-0.474724]
[0.698319,-2.508245]
[0.949137,2.028587]
[0.749727,0.691421]
[0.450555,-2.346525]
[1.030889,-0.188972]
[2.048329,-3.066144]
[2.002091,0.595814]
[2.022603,-1.271588]
